_Episode,PolicyEntropy,ValFuncLoss,Beta,_std_act,_std_adv,_lr_multiplier,_min_adv,_mean_adv,_max_adv,_max_act,ExplainedVarOld,_min_obs,ExplainedVarNew,_std_obs,_mean_act,_max_obs,_MeanReward,_min_discrew,_min_act,_mean_obs,_max_discrew,_mean_discrew,_std_discrew,PolicyLoss,KL,Steps
1180,0.9444047,1102.9587415450023,0.6666666666666666,0.38920322,0.9999998840640716,1.0,-3.562568855497155,-7.310110450206792e-17,1.8485012823520788,3.2304873,0.3167104837178307,-0.4489245161704459,0.3591493036350748,0.02804086547262683,0.7235945,0.6579883691100731,-102.15,-189.0,-1.542213,0.049441809810358325,-1.0,-53.71913580246913,1190.1289342325863,-0.0031643426,0.0059649115,1944
1200,0.9420682,1296.120505219974,0.4444444444444444,0.3789448,0.9999998807685283,1.0,-4.403087704199869,5.633639133875918e-17,1.5189614561719864,2.5606189,0.3282898717554691,-2.486607130834038,0.3430872454642707,0.03403869570891569,0.6391061,0.6569782878775912,-105.85,-200.0,-1.6818477,0.039964618067887314,-1.0,-55.95242814667988,1319.2653285936972,-0.0003857786,0.0006445059,2018
1220,0.94146156,1778.4071637750153,0.4444444444444444,0.4025274,0.999999892656439,1.0,-4.392478004609612,-7.784830770279983e-17,1.7791408630483916,2.9750001,0.26911117246374416,-2.4988449575201166,0.24953292051788767,0.031300242671114274,0.6475774,0.6571784861125975,-110.3,-194.0,-1.7328973,0.04070121969620749,-1.0,-60.114541832669325,1632.8364817621941,-0.0006623927,0.0016256636,2008
1240,0.9394349,682.4282444475008,0.2962962962962963,0.4173808,0.9999998685284216,1.0,-1.7437879599106119,-9.951089911136538e-17,2.040454296086459,2.8964906,0.4404821480685497,-0.4504962282138112,0.4825726157670327,0.03079075384550038,0.60957843,0.6560730496092178,-101.75,-111.0,-1.3971553,0.03813121722443459,-1.0,-51.443243243243245,869.8664346902185,-0.00031005833,0.000568133,2035
1260,0.93940556,1335.3964311702343,0.2962962962962963,0.37982526,0.9999998801552216,1.0,-4.148986092587602,6.9051772182711385e-18,1.3901040173889732,2.9070249,0.33361429709257373,-2.5278551365521014,0.36419336851458317,0.037877062651591395,0.61042386,0.6545346516856593,-107.85,-204.0,-1.2668662,0.0347595724172578,-1.0,-57.05490767735666,1372.4775488010002,-0.001968278,0.00495355,2058
1280,0.93816817,1902.6694338212646,0.2962962962962963,0.38227716,0.9999998909993747,1.0,-4.051875122553548,2.740762722314755e-17,1.2412716097397913,2.5884163,0.28319042421489127,-2.5381988034377434,0.28164057824569855,0.04280108169352227,0.6432028,0.6543458093675415,-113.6,-202.0,-1.5216668,0.028737080572500257,-1.0,-62.21745419479267,1760.3283163732633,-0.0009846434,0.0020949135,2074
1300,0.93958265,1301.0915779081877,0.2962962962962963,0.41457608,0.999999884117233,1.0,-4.901823450595727,2.027226064936092e-17,1.3330059656124904,2.847024,0.330652377442064,-2.5450564844068673,0.31334263067362633,0.03327068137189126,0.6249382,0.6535788772552868,-110.1,-196.0,-1.6046253,0.033440477736637816,-1.0,-57.73704232049453,1324.6788323362975,-0.00067192724,0.0020693552,2103
1320,0.9374216,2611.9868254334306,0.2962962962962963,0.42315632,0.99999990265382,1.0,-3.4253831948942737,1.3809715364148176e-16,1.5970179614659659,2.8404624,0.22439721402561108,-2.5597653432873804,0.21778458746932416,0.06909826616958117,0.63923424,0.6527741842051699,-122.9,-202.0,-1.9519776,0.013243952942508776,-1.0,-69.45441925034706,2172.899472603498,-0.0010431963,0.0023040976,2161
1340,0.93745446,1387.811749442663,0.4444444444444444,0.45145196,0.9999998887593038,1.0,-3.676450572845268,-5.2730444212252334e-17,1.5383149069212991,2.8509862,0.30629727659231976,-2.5483494373004145,0.3284579014008989,0.040454996447611684,0.6349058,0.6525338429018841,-112.75,-204.0,-1.7087746,0.024641132826698508,-1.0,-59.45547309833024,1433.912210304935,-0.0064532105,0.012083611,2156
1360,0.9429689,2218.4583335410634,0.6666666666666666,0.4474229,0.9999998912939734,1.0,-3.0627568258394526,0.0,1.5737946880997715,2.7187765,0.2872859380653433,-2.5587070269094894,0.3131247178638511,0.047378016704932545,0.48202533,0.6522651691459238,-126.5,-209.0,-2.0481272,0.004933252551717766,-1.0,-68.46153846153847,1969.3599974685949,-0.0038351347,0.006336096,2431
1380,0.9451677,1825.3556879336163,0.6666666666666666,0.43471926,0.9999998930431386,1.0,-4.085891280036381,-8.714203363095569e-17,1.2163458009449621,3.0582623,0.291833922585907,-2.5678737816023376,0.27026934162059546,0.04151964161797225,0.57204777,0.6517993119126645,-115.9,-202.0,-1.4960926,0.026848615060185214,-1.0,-63.25660377358491,1765.6228337486648,-0.0012256806,0.0017419333,2120
1400,0.94936025,637.0213420524565,0.4444444444444444,0.41431898,0.9999998707019063,1.0,-1.894493304250588,-8.466905812203292e-18,1.3910919299828772,3.1722026,0.474447669875955,-0.45198430590583893,0.5491846127631086,0.03238453096815258,0.5639578,0.6518227998570879,-104.9,-124.0,-1.4612839,0.03388335369133928,-1.0,-53.128217349857,936.9563915790699,-0.00049298996,0.00057600706,2098
1420,0.95145935,577.3926560683324,0.4444444444444444,0.38126382,0.9999998544496094,1.0,-1.9358230002603456,-8.210411968340108e-17,1.2538913055252416,2.8752887,0.5618235768265123,-0.4522216933776527,0.6181183974243643,0.032029143712224116,0.56506795,0.6512617449596394,-103.85,-114.0,-1.1662791,0.03292861550367285,-1.0,-52.49350024073183,905.9071556346894,-0.001226889,0.0047315303,2077
1440,0.9516139,585.2544379330288,0.2962962962962963,0.4134323,0.9999998401491244,1.0,-2.0599158124286374,-1.0534110381904881e-16,1.0813756737994564,2.8108118,0.61234628598576,-0.45248213324364406,0.6197152433831936,0.03200646542969188,0.5327946,0.6500927258275088,-104.55,-115.0,-1.8563616,0.03340914212835581,-1.0,-52.86944045911047,920.8117442588891,-0.00069033087,0.00095491216,2091
1460,0.9484186,2651.699798515476,0.19753086419753085,0.38177454,0.9999999038621226,1.0,-3.7176883624263035,-1.1499710779834872e-16,0.9912260185557227,2.7793531,0.2508244219435759,-2.6190530820533398,0.24633672865399914,0.04365324523684323,0.53767896,0.649506990691723,-121.75,-203.0,-1.4696338,0.03278207544189614,-1.0,-70.90828837665522,2372.3677537648036,-0.0013418524,0.00058930396,2039
1480,0.9437373,525.9479506592525,0.2962962962962963,0.41860846,0.9999998759225107,1.0,-1.7967295556647107,-6.859199676892056e-17,2.7692113150676803,2.7445884,0.4592527360491776,-0.45307345574161834,0.5025942449116607,0.030436752391532845,0.5745314,0.6488678260140676,-101.0,-109.0,-1.4835896,0.038510757426613335,-1.0,-51.044059405940594,854.5233062935007,-0.003700759,0.010169725,2020
1500,0.9448441,738.9294543949222,0.4444444444444444,0.43394282,0.9999998702088351,1.0,-2.0231869289029,1.6222436889500003e-17,2.1589206026422407,3.161915,0.48741977808230086,-0.45344773374314984,0.5846373370786764,0.03465017267474879,0.5376247,0.6481561386443832,-109.5,-142.0,-1.8661609,0.024715456982517706,-1.0,-55.85022831050228,1073.114554742395,-0.003000894,0.0083582755,2190
1520,0.9437758,979.8869263004923,0.4444444444444444,0.39178205,0.9999998670101682,1.0,-5.686669892531849,-4.141094137504226e-17,1.1211850818119862,2.4740713,0.46167606369585645,-0.4535326512560332,0.46213535361716507,0.03215870025100895,0.6087894,0.6477362622105692,-107.9,-193.0,-2.3522964,0.035698224048162405,-1.0,-56.57600777076251,1277.337957641513,-0.0011925083,0.0033269639,2059
1540,0.943973,443.1674798598088,0.6666666666666666,0.40316847,0.9999998445399785,1.0,-2.0013028655377667,-1.161938071361908e-16,2.3353980118856144,2.5269146,0.6215354762432115,-0.45379133787837184,0.6308954063590753,0.030519744115070108,0.65383476,0.6469720136429554,-100.9,-107.0,-1.9419636,0.03809954120384224,-1.0,-50.989098116947474,852.2932409110867,-0.0039779027,0.009109477,2018
1560,0.94690925,1887.8248881533466,0.6666666666666666,0.3736322,0.9999998979350465,1.0,-4.15105005808901,-5.0675488031795225e-17,1.3238620394939182,2.9593306,0.29288234590111495,-0.45413900335705876,0.296398932365076,0.028497206464085344,0.6848773,0.6468037302771535,-113.0,-196.0,-1.2896842,0.04246899380086128,-1.0,-64.17982679572084,2008.9839639027564,-0.0011645814,0.002036875,1963
1580,0.9473615,842.1534165032493,0.6666666666666666,0.39194128,0.9999998760336815,1.0,-2.7512712915911717,7.287617802667694e-18,3.3194166368265874,3.086074,0.4313459622007847,-0.4545994173851422,0.43617859592985897,0.028382828880394062,0.69898516,0.646283727940398,-102.45,-192.0,-1.5507915,0.04785245697154254,-1.0,-53.996923076923075,1218.2574264299803,-0.0029760713,0.002768987,1950
1600,0.94994575,3193.794587313994,0.6666666666666666,0.38761926,0.9999999134481589,1.0,-3.342068776137878,1.7112547562808694e-16,2.382613354210872,3.0181534,0.232662107307406,-0.4550765356782153,0.21775696377570175,0.02678277335355154,0.6991483,0.6443946998573034,-125.2,-194.0,-1.4073838,0.045049104629685054,-1.0,-77.09947643979058,2703.844554699707,-0.003434315,0.0042444863,1910
1620,0.9509659,4646.594922434184,0.4444444444444444,0.41542193,0.9999999212182527,1.0,-2.6666752120535193,1.8366209648080135e-16,2.677843284368305,2.6380324,0.14955475218993408,-2.7151119135166675,0.10382711544612144,0.026720457019967687,0.690821,0.6455994912250101,-142.35,-194.0,-1.380767,0.04071048554316675,-1.0,-94.57081313947226,2997.7786419343884,-0.00044894172,0.0014438754,1857
1640,0.95370215,3887.867245543486,0.4444444444444444,0.4142186,0.999999921976807,1.0,-1.7432860118372064,-6.192093557822224e-17,2.2318608893262377,3.0241964,0.13430617515827792,-0.4561140062357837,0.13634260396519482,0.025335699208764217,0.6789721,0.6424798210038473,-136.35,-191.0,-1.6224706,0.04020788011095716,-1.0,-88.63507625272331,2892.998638937541,-0.001465207,0.0046377894,1836
1660,0.9534081,3971.6973812175347,0.4444444444444444,0.4788941,0.9999999220676479,1.0,-2.6023371555452157,-1.4346348001886488e-16,2.350412271749473,3.437696,0.13757372896593034,-0.45662131038753934,0.1708724981659041,0.024605123800837174,0.6745533,0.6433127220653211,-138.65,-194.0,-1.5572236,0.04077449156192909,-1.0,-91.48345485137409,2845.0023903074116,-0.0051787538,0.0051412475,1783
1680,0.9513591,2432.1595257952567,0.4444444444444444,0.48881733,0.9999999156226268,1.0,-2.3423253472359273,-9.247844717051195e-17,2.66214008137577,2.9476974,0.22633139687506387,-0.4571116030442612,0.3029981185481032,0.025265328930817548,0.63133496,0.6449948736048289,-121.9,-191.0,-1.722117,0.04746849322703417,-1.0,-74.1182212581345,2487.589060610481,-0.00442609,0.0054637273,1844
1700,0.95165384,1521.6921225961235,0.4444444444444444,0.4771863,0.9999999049433502,1.0,-3.643772170661175,-1.1873298978758854e-16,2.542831639516049,2.819505,0.2897991697066148,-0.45764982950756145,0.33306082131749115,0.02628792965259244,0.53563166,0.6437209462957714,-110.6,-193.0,-2.254584,0.04785991518511318,-1.0,-62.61618798955614,1913.4594768523882,-0.0020019587,0.0049860803,1915
1720,0.9551729,312.0963092047533,0.6666666666666666,0.4966162,0.9999998694289862,1.0,-1.8681194508877246,2.002041519815856e-17,3.1583982977741756,2.881195,0.5622508922901092,-0.45820415590618013,0.6358056631368793,0.02718045689254379,0.46254787,0.6429071591953753,-97.6,-102.0,-2.2265713,0.046207147836841815,-1.0,-49.315061475409834,795.2096502011387,-0.006204073,0.008188051,1952
1740,0.9562142,2307.5519659525257,1.0,0.5294084,0.9999999120778538,1.0,-3.465703443521477,1.4703419260426284e-17,2.29170855385657,2.8294203,0.26685806709810445,-2.784901067306184,0.3016658935428065,0.030752932281208845,0.4219166,0.6430142841256218,-121.4,-195.0,-2.3299208,0.04079689435349254,-1.0,-71.8277289187791,2363.4866185876635,-0.0036962172,0.007088263,1933
1760,0.954997,2277.8548955656975,1.0,0.6146466,0.9999999067787251,1.0,-4.5817585406829195,-2.924044180082717e-17,2.2811538446364956,2.887991,0.3046174456191323,-2.7943449292700606,0.263408691379899,0.03793218930119789,0.42756066,0.6420222893214622,-121.95,-200.0,-1.9992565,0.04005634134799367,-1.0,-72.434670781893,2427.582151846348,-0.001767946,0.0015369906,1944
1780,0.955989,359.7703374809125,0.6666666666666666,0.6325574,0.9999998848192687,1.0,-1.660605398346113,2.2507445333531437e-17,2.252613276713795,2.8868034,0.4792055590137221,-0.5084282221584261,0.6306711454050598,0.0308749725912331,0.34674096,0.6415152367324332,-102.6,-115.0,-2.2234058,0.042677818163538495,-1.0,-51.948830409356724,892.891631185664,-0.0006496409,0.0003522154,2052
1800,0.95575273,261.6678368311328,0.4444444444444444,0.6287963,0.9999998617092379,1.0,-1.942399725987226,4.202322734904486e-17,2.088479918561516,3.881372,0.629286892998803,-0.46044437014399153,0.7739160755095477,0.028996128671764664,0.35858548,0.6399257315202703,-101.45,-111.0,-1.9935616,0.04405750891018764,-1.0,-51.28437654016757,863.7559954343634,-0.00084000605,0.00080283784,2029
1820,0.9575781,1714.9074233414906,0.2962962962962963,0.65756124,0.9999998951781682,1.0,-4.074066258924586,9.997586231800405e-17,1.4213249336152884,2.9275575,0.3754152462253988,-2.824213826556318,0.3762203111474677,0.03504930825750198,0.4030647,0.6389492269439163,-119.3,-199.0,-2.313661,0.0345303845454362,-1.0,-67.92964824120602,2062.9528395747584,-5.2056625e-05,5.395601e-05,1990
1840,0.957736,777.2890085100091,0.4444444444444444,0.672743,0.9999998713971749,1.0,-4.625495350637287,2.7728497005272202e-17,1.5772739194746643,3.3171318,0.48710999767519325,-2.8324822061062114,0.481474472718068,0.0351341626141929,0.38439113,0.6375371040936973,-107.45,-201.0,-2.0461102,0.04087629716122632,-1.0,-56.80926829268293,1349.1211823914336,-0.0019640464,0.008211146,2050
1860,0.955897,968.5473871248205,0.6666666666666666,0.608537,0.9999998887144245,1.0,-4.702569826506196,-2.1740216290467114e-17,1.6425812240201199,3.328283,0.40404424470145894,-2.841252686753383,0.45206067389531335,0.03051375062341361,0.4522901,0.6362103230306568,-107.95,-196.0,-2.2958198,0.042427770679763895,-1.0,-58.455889852116265,1516.8610068700702,-0.0044481102,0.007278801,1961
1880,0.9603279,667.8705026810926,0.6666666666666666,0.6076782,0.9999998720295018,1.0,-4.063161151441251,6.589268028687173e-17,2.297805607393921,2.683616,0.5502297765300647,-0.4627098951885939,0.5924639148612165,0.026851477465692088,0.41455993,0.6345630320260283,-106.95,-179.0,-2.6260278,0.04354589635913385,-1.0,-56.92014425553838,1328.256889417624,-0.002991248,0.004526313,1941
1900,0.9639791,716.8490958389748,0.6666666666666666,0.5492213,0.999999861112838,1.0,-5.660695147689791,9.967533367376155e-17,1.9796299064709943,2.6167033,0.5205990268906364,-2.8627515874147873,0.5263866818855045,0.032618433889429824,0.35382387,0.6344930860778759,-104.75,-200.0,-1.888876,0.04303895871040745,-1.0,-55.449398797595194,1310.4718884161107,-0.0037324242,0.0046870275,1996
1920,0.96106756,1514.5535572342885,0.6666666666666666,0.5032808,0.9999998949532573,1.0,-4.251913299744814,-1.004300686586714e-16,1.488002420254999,2.9763548,0.358600643906414,-2.8715019666212744,0.3670719501745887,0.03444689308572908,0.37461075,0.6343013313119489,-113.9,-203.0,-2.0424666,0.036948513680285164,-1.0,-64.51993942453306,2007.5984161497886,-0.0015836639,0.002398269,1981
1940,0.9602438,742.2264439858878,0.6666666666666666,0.5747707,0.9999998803360743,1.0,-5.127216137922884,8.408789772308878e-17,2.803152154733928,2.9632561,0.433086316695907,-2.879000645652263,0.4973545670780577,0.0360341125702182,0.34344083,0.6333511758699736,-106.35,-201.0,-2.450017,0.03674967665985108,-1.0,-56.321005917159766,1341.521708652825,-0.001495166,0.0034771017,2028
1960,0.96117747,1109.8231732739905,0.4444444444444444,0.583177,0.9999998881630007,1.0,-4.683183600606908,0.0,2.333931501134756,2.7323184,0.407649078786408,-2.8866128118487544,0.420739360276308,0.03298014429598735,0.40984142,0.6319600647776783,-109.05,-202.0,-2.2608192,0.039649799067729224,-1.0,-59.93998991427131,1694.0796060513355,-0.00029464182,8.88227e-05,1983
1980,0.9627081,1043.9446480673382,0.6666666666666666,0.5662634,0.9999998865714196,1.0,-5.0245904430137,-2.878147790420659e-17,1.5347808407350065,2.841718,0.4049908840537245,-2.8950947963418843,0.43417494967006975,0.034276782935851464,0.41853416,0.6301239988674837,-108.65,-199.0,-2.2758467,0.04058314640942035,-1.0,-59.5453164556962,1651.5451616087166,-0.0041362825,0.0077209454,1975
2000,0.9620875,240.5364809062328,0.4444444444444444,0.64110184,0.9999998512940784,1.0,-2.2498092154849965,2.4028015218940587e-17,2.972754438506058,3.026163,0.689846863548722,-0.5645982905342138,0.7883783866971028,0.030711490848654144,0.34621334,0.6313606320210037,-103.5,-114.0,-2.4243343,0.034650352471289135,-1.0,-52.37294685990338,905.5671908329249,-0.0005154507,0.00047133575,2070
2020,0.9603911,171.7582073692325,0.4444444444444444,0.6255659,0.9999998134433595,1.0,-2.2858894369934575,-2.814030636673664e-17,2.742348116572057,2.9134672,0.7897160423364781,-0.4661880032728685,0.8457236925693499,0.028614134234255066,0.37799826,0.6299485799100346,-101.0,-108.0,-2.162152,0.04187957488794172,-1.0,-51.073267326732676,857.4332457602196,-0.0015868597,0.0021979872,2020
2040,0.9621576,1173.4955803104322,0.4444444444444444,0.5853799,0.9999998795120715,1.0,-5.227678417883711,-5.647632276284949e-17,1.051764601453279,2.9398794,0.41343798834625967,-2.9259495811307064,0.424493228666349,0.039507751918576965,0.35452276,0.6290137657716055,-110.55,-202.0,-2.0054326,0.03565769404388223,-1.0,-60.94287133631396,1762.2118381538382,-0.0015950804,0.005076619,2013
2060,0.9666864,593.44738711333,0.6666666666666666,0.54219675,0.9999998686037074,1.0,-5.433317458149347,2.837914071932502e-17,1.937128064436372,2.6733408,0.5329589006018804,-0.4671693568199431,0.5652178122707642,0.02854097121238435,0.35429528,0.6282024766643302,-105.1,-197.0,-2.042977,0.0335446211794662,-1.0,-55.445332001997,1283.8396224933692,-0.00443847,0.006542595,2003
2080,0.97197264,615.8433993191818,0.6666666666666666,0.55024517,0.9999998606424593,1.0,-6.408840313250631,-5.815183515172175e-17,1.9641872835383185,2.8173227,0.5282055961231812,-2.9418715245573246,0.5691526299408536,0.028316139798095746,0.45246023,0.6265312306893069,-102.7,-196.0,-1.8795888,0.043461663505121,-1.0,-54.312020460358056,1256.916453974006,-0.0018508974,0.004109696,1955
2100,0.9747877,1053.7370818092438,0.6666666666666666,0.5488943,0.9999998750181339,1.0,-5.58651261451768,1.4390738952103296e-17,1.525755552850801,3.230667,0.46087867044202857,-2.952263113553957,0.4730295406499244,0.03500720475296716,0.45529497,0.6266524348648315,-108.65,-204.0,-2.3449705,0.03550425116517142,-1.0,-60.05113924050633,1741.01156199327,-0.0016302398,0.0021088356,1975
2120,0.97830397,591.3962730916311,0.6666666666666666,0.5820157,0.9999998524787848,1.0,-6.886975330500073,-2.919538719096457e-17,1.6325094219770033,2.7692866,0.5508869921408389,-2.9591919300071385,0.5526208060827797,0.027809014715722013,0.4936279,0.6251678506279662,-102.3,-195.0,-2.0755112,0.041345911544060795,-1.0,-54.06728299948639,1243.4741581546311,-0.0016956759,0.0027423985,1947
2140,0.9782523,2351.2500579018615,0.4444444444444444,0.62623894,0.9999999122731652,1.0,-3.852591681685041,-4.4201725397206854e-17,3.325965328398998,3.611545,0.28473069102952897,-2.969582724794543,0.283672686337504,0.035910971815631444,0.45373183,0.6257719337004661,-126.15,-198.0,-2.1012163,0.035379694963986,-1.0,-76.49559357179886,2587.9669323718817,-0.0012609281,0.0010589528,1929
2160,0.97823966,691.0839397302616,0.2962962962962963,0.61735874,0.9999998849652344,1.0,-4.348338353007437,-4.4548133903454555e-17,1.972893041463013,2.9112523,0.47744029929825416,-0.4692706494081727,0.5118979495751821,0.026508386730882443,0.49438766,0.6250821221806142,-105.6,-184.0,-3.643828,0.04151732118309509,-1.0,-56.79205851619645,1398.025725856555,-0.0018488204,0.001464495,1914
2180,0.9772253,286.2777857624537,0.19753086419753085,0.59517986,0.999999868028491,1.0,-2.7913969654937127,-2.197554852866289e-17,1.8527816754901214,3.15502,0.6223959773669603,-0.485690177791903,0.7546798617107247,0.02766091301358456,0.47890973,0.6239463075946857,-101.95,-169.0,-2.043662,0.040752474516723446,-1.0,-52.80618556701031,1046.1923328727814,-0.00016702015,0.00021010717,1940
2200,0.97578776,1352.2055751079054,0.2962962962962963,0.58395904,0.9999998919367209,1.0,-4.902035827786672,-1.1495130204410115e-16,2.4414823491953404,2.8537176,0.39896746023115537,-2.9964660560052496,0.4120463560564547,0.03260682637163831,0.44228986,0.6241408773575128,-113.75,-197.0,-2.2527966,0.03519325541750991,-1.0,-64.18149646107179,1958.3841470022624,-0.0027252403,0.007798501,1978
2220,0.9765488,1014.753493527955,0.19753086419753085,0.6633604,0.9999998762346262,1.0,-5.773484198517584,5.616938622609487e-17,1.6698484324749803,2.7084405,0.4573353482276832,-3.004698225174347,0.4545356887268305,0.03889791746130305,0.42216069,0.6241034662666202,-111.1,-201.0,-2.418646,0.0358356150101732,-1.0,-60.85424901185771,1703.7608712739614,-0.00031216873,0.0010996888,2024
2240,0.9808527,3119.086059176261,0.2962962962962963,0.7392425,0.9999999047455196,1.0,-3.8994509787392007,1.2368019769540473e-17,1.6085534350488147,3.0303268,0.1613396313012314,-3.0101069661254587,0.2600169494284651,0.08464304703864901,0.33232895,0.6230726775319437,-129.75,-277.0,-1.9829684,0.024156375812342413,-1.0,-79.76414273281114,3486.5866689996446,-0.0034466663,0.008038276,2298
2260,0.9861703,791.0222734635337,0.2962962962962963,0.65035284,0.9999999007207165,1.0,-3.2744462209478353,2.8507231123775333e-17,3.2473045075334683,2.9372468,0.4068202864287144,-0.6008182613357334,0.4518463162858223,0.02983607356238672,0.42019007,0.620138038692059,-109.6,-184.0,-2.0846138,0.03534373520973452,-1.0,-58.77181544633902,1442.4158355206039,-0.0010725443,0.004968883,1994
2280,0.98880714,101500.5320270441,0.4444444444444444,0.8235284,0.9999999228250203,1.0,-2.129680375800186,-8.193055471433845e-17,2.9436909838028154,3.0077062,-0.033943755612874105,-3.009465012986083,0.04525884124219204,0.13032922709957884,-0.047610894,1.0769999999999922,-173.45,-1078.0,-2.9149516,0.06063354234901588,-1.0,-228.5543384260594,79554.18305194774,-0.0041747205,0.0067451536,3469
2300,0.99092597,875.5671111662451,0.4444444444444444,0.62023735,0.9999998905827125,1.0,-3.842853088183233,2.9964901877073283e-17,2.339540922175147,3.1442127,0.5137682673532968,-0.4727344726425331,0.5399128560296209,0.026750544176005437,0.49809843,0.6123820803767787,-114.65,-182.0,-2.5579994,0.03530134366102159,-1.0,-64.3995782814971,1816.363268140551,-0.0012514015,0.0041556535,1897
2320,0.9873092,670.0681276621789,0.4444444444444444,0.681499,0.9999998985547636,1.0,-5.161759069248445,-3.505390901628516e-18,4.212696544270244,3.1906095,0.418968641538201,-3.0056570915307206,0.5645390132010828,0.03110254844599409,0.39485285,0.6123680001647136,-111.25,-193.0,-1.9510925,0.034889563538584696,-1.0,-59.855944745929946,1512.3374128593052,-0.0018125622,0.0026060103,2027
2340,0.9841703,14512355.004234616,0.2962962962962963,0.77146703,0.9999999057908506,1.0,-2.039766843956608,1.8867227502809422e-16,5.681320578734509,2.9071612,0.00258024076968022,-3.0155678669643913,0.006377393443182888,3.0941599580022876,-0.6084941,9.022114890574565,-491.95,-7585.0,-3.2012906,1.288680059011072,-1.0,-2998.983819105902,6098427.595215825,-0.0012934612,0.0013120017,9641
